"","Group","PB","M0","F.Halibut.HookLine","F.Crab.Pots","F.Herring.Fleet","F.Salmon.Fleet","F.Subsistence.FIshery","F.Flatfish.Trawl","F.Other.Groundfish.Trawl","F.P..Cod.HookLine","F.P..Cod.Pot","F.P..Cod.Trawl","F.Pollock.Trawl","F.Rockfish.Trawl","F.Sablefish.HookLine","F.shrimp.trawl","M2.Transient.Killers","M2.Sperm.and.Beaked.Whales","M2.Resident.Killers","M2.Porpoises","M2.Gray.Whales","M2.Humpbacks","M2.Fin.Whales","M2.Sei.whales","M2.Right.whales","M2.Minke.whales","M2.Sea.Otters","M2.N..Fur.Seal_Juv","M2.N..Fur.Seal","M2.Steller.Sea.Lion_Juv","M2.Steller.Sea.Lion","M2.Resident.seals","M2.Shearwater","M2.Murres","M2.Kittiwakes","M2.Auklets","M2.Puffins","M2.Fulmars","M2.Storm.Petrels","M2.Cormorants","M2.Gulls","M2.Albatross.Jaeger","M2.Sleeper.shark","M2.Salmon.shark","M2.Dogfish","M2.W..Pollock_Juv","M2.W..Pollock","M2.P..Cod_Juv","M2.P..Cod","M2.Herring_Juv","M2.Herring","M2.Arrowtooth_Juv","M2.Arrowtooth","M2.P..Halibut_Juv","M2.P..Halibut","M2.YF..Sole","M2.FH..Sole_Juv","M2.FH..Sole","M2.N..Rock.sole","M2.S..Rock.sole","M2.AK.Plaice","M2.Dover.Sole","M2.Rex.Sole","M2.Misc..Flatfish","M2.Other.skates","M2.Longnose.skate","M2.Big.skate","M2.Sablefish_Juv","M2.Sablefish","M2.Eelpouts","M2.Grenadiers","M2.Misc..fish.deep","M2.POP_Juv","M2.POP","M2.Sharpchin.Rock","M2.Northern.Rock","M2.Dusky.Rock","M2.Shortraker.Rock","M2.Rougheye.Rock","M2.Shortspine.Thorns_Juv","M2.Shortspine.Thorns","M2.Other.Sebastes","M2.Atka.mackerel_Juv","M2.Atka.mackerel","M2.Greenlings","M2.Lg..Sculpins","M2.Other.sculpins","M2.Misc..fish.shallow","M2.Octopi","M2.Squids","M2.Salmon.returning","M2.Salmon.outgoing","M2.Bathylagidae","M2.Myctophidae","M2.Capelin","M2.Sandlance","M2.Eulachon","M2.Oth..managed.forage","M2.Oth..pelagic.smelt","M2.Bairdi","M2.King.Crab","M2.Misc..crabs","M2.Pandalidae","M2.NP.shrimp","M2.Sea.stars","M2.Brittle.stars","M2.Urchins.dollars.cucumbers","M2.Snails","M2.Hermit.crabs","M2.Misc..Crustacean","M2.Benthic.Amphipods","M2.Anemones","M2.Corals","M2.Hydroids","M2.Urochordata","M2.Sea.Pens","M2.Sponges","M2.Bivalves","M2.Polychaetes","M2.Misc..worms","M2.Scyphozoid.Jellies","M2.Fish.Larvae","M2.Chaetognaths","M2.Euphausiids","M2.Mysids","M2.Pelagic.Amphipods","M2.Gelatinous.filter.feeders","M2.Pteropods","M2.Copepods","M2.Pelagic.microbes","M2.Benthic.microbes","M2.Macroalgae","M2.Lg.Phytoplankton","M2.Sm.Phytoplankton","M2.Outside.Production"
"99","Urochordata",3.58,3.54653040976427,0,0,0,0,0,0.0000181421568627451,0.000000524509803921569,0.0000020171568627451,0.000000258986928104575,0.00000472998366013072,0.0000000910947712418301,0.00000169076797385621,0.0000000943627450980392,0,0,0,0,0,0.000820309939895289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000137041732715686,0,0,0,0,0,0.0000086045575,0,0,0,0.00881407690222386,0.000844057868688726,0.0000576076114166667,0,0,0,0,0,0,0.013414167991034,0.00156741748396413,0,0,0,0,0,0,0,0,0,0,0,0,0.00752512030082443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000376974387254902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"100","Sea Pens",0.09210341,0.0736082072695148,0,0,0,0,0,0.000876793814207809,0,0.00543859712989727,0,0.00557838904380875,0,0.0000475074082433544,0.000861504073623741,0,0,0,0,0,0.000820039593236481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00487237166743722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"101","Sponges",1,0.99735438269797,0,0,0,0,0,0.0000708893093485294,0,0.000000908825373436997,0.0000306526240588495,0.0000307428554418826,0.000000544178959529829,0.0000603396792971998,0.00000218880870388665,0,0,0,0,0,0.000820308893130148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000943002346499674,0,0,0,0.0000224004365487333,0,0.0000667133242357774,0,0,0,0,0,0.00000559354761891473,0,0,0,0,0,0,0,0.000102635852793545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000488696620020158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"102","Bivalves",1.3,0.26,0,0,0,0,0.0000191309885337361,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00079166616000956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000145940705810335,0.00000927188341082241,0,0.00000192140447552394,0.0000149252835394436,0,0.0000213176604573109,0,0,0,0.000189101208993903,0,0.000335161224054405,0,0.000503483663011903,0,0,0,0.000131753811134507,0,0.000210063506731587,0.0136335186460867,0,0.00594432728415929,0.00134557572642492,0.00534202226189746,0.000309915429172165,0.000643225894898796,0.0000162418097926717,0,0.0000000932304710693178,0,0.0000626155964455788,0,0.00000120325477621574,0.00763366130302723,0,0,0,0,0,0,0,0,0,0,0.0000000659056826970993,0,0,0.0000173797168990283,0.0000179473234019227,0.00000476918650044529,0,0,0.0777945597113549,0,0,0,0,0,0,0,0,0,0,0.0407608699455585,0.000226438440119065,0.120317145946476,0.174625829068365,0.205136773339727,0.0358433515288781,0,0,0.106634347982504,0.241314383967217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"103","Polychaetes",2.97,0.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000784344306372605,0,0,0,0,0,0,0,0,0.0000213079949448818,0.000520473856297809,0,0,0,0.000144590948286032,0.00000918613298447653,0,0.00000190363773153467,0.0000147872404169659,0,0.000021120490569502,0,0,0,0.000187352244153444,0.00308545469811822,0.02804436440889,0.00417651490118793,0.0458171090095568,0,0.000311777614847328,0.000154878329057707,0.0044843013091531,0,0.000543818116884933,0.0367635183174765,0.00611571177461061,0.00393811210249628,0.0561483209117954,0.0481448383500943,0.00407227755534864,0.0462399142038277,0.0783732600557981,0.000252562837624,0.000142251870671775,0,0,0.000274946294099966,0.00220650894381113,0.120838538365974,0.00000000388759943634081,0.0000000000391396055454634,0,0,0,0,0.000000162526061471817,0,0.0000000000468813045702254,0.00000789094014935174,0.000157224422818755,0,0,0.0000479119206137199,0.000373785639269511,0.00463860508887094,0.0104184357966041,0,0,0,0,0,0,0,0,0,0,0,0,0.23216606689673,0.000658035589420937,0.419573782686629,0,0,0.00274712037013167,0,0,0.371858396429271,0.841518530896723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"104","Misc. worms ",2.23,0.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000781209044852392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000144012991971605,0.00000914940710857968,0,0.00000189602325009116,0.0000147281313519104,0,0.0000210360684018812,0,0,0,0.000822682921777401,0,0.000393732330341749,0.000137159321115711,0.00290715921071981,0,0,0,0.00140642369072756,0,0.0000193914189356445,0,0,0.00313982059740377,0.00315563385379189,0.00457390046863069,0.00090115295463768,0.0237621336605563,0.0114443012711906,0,0.00157847672695285,0,0,0,0.0000469731717500266,0.0125715373015839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000853486614276895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000920810950643135,0.440341540044419,0,0,0.0014415511259304,0,0,0.390265309003256,0.883173521550001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"105","Scyphozoid Jellies",0.88,0.454913104162229,0,0,0,0,0,0.000135928181818182,0.000298585454545455,0,0.00000269363636363636,0.000136672727272727,0.00246693636363636,0.00000274727272727273,0.0000212145454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282611987727273,0,0.000398794914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000140715522545455,0,0,0,0,0,0,0,0.257968151711029,0,0,0,0,0,0,0,0.0000312078954545455,0,0,0,0,0.126781372243923,0,0.00800726894369195,0,0.00001213686594,0,0.000560579153852606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"106","Fish Larvae",5.475,1.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177065578257536,0,0,0,0,0,0,0,0,0,0,0,0.0000214035337596208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36227203861801,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"107","Chaetognaths",5.475,1.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365867856643958,0.0474106301311108,0.000126812623165374,0.0000647910035344033,0.000335084999952365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103674836653396,0.0394207368675462,0.00937567553538079,0,0.000000163669963699354,0,0,0,0.000391511446681983,0,0,0,0.0218192192869351,0,0,0.000713213522295048,0,0,0,0,0,0,0,0,0.00000104629322153982,0,0,0,0.0215388036280166,0.0918166054051723,0.0266305101861888,0.0014455013253022,0.0723694646669238,0,0.000000499549629057233,0.0000000255335305574653,0.000000697441847543106,0,0,0,0,0,0,0,0,0.572361330911978,3.43655414194057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"108","Euphausiids",5.475,1.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032827666203198,0.0425394079826644,0.000113783254987457,0.0000581340492139682,0.000300656751008895,0,0,0,0,0,0,0.00000640581372793084,0.000848690926735125,0.000172398446876253,0.000659226460889439,0.000708075381076126,0.0000444543421655448,0.000228781593850137,0.0000142195080525671,0.00000804152956743419,0,0,0,0.00162664217028934,0.190282341840778,0.490974665057449,0.00261670223307825,0.00616745258655069,0.155728265330112,0.141694680942472,0.0154733453593287,0.0654471108235411,0.00000229563066067233,0.00040714254465929,0.0000679897604898162,0.00442094157894072,0.00199211890912152,0.0000169236214636798,0.000000221579533192787,0.0000015496654687622,0.0019434226748105,0.00824921973294661,0,0,0,0,0.00227881277032228,0.00549762577226191,0.0000181718301143377,0,0,0.0064774016580389,0.0589467825179573,0.00865844850127598,0.0320604576072466,0.00113609210093435,0.000000031174582622161,0.000000053487323576387,0.00000276851774804665,0.000000351499988523291,0.00129807478774946,0.0813929439934994,0.101788164470961,0,0.0000797533775906332,0,0,0,0.265082195253586,0.0947379935056044,0.00288102888254345,0.0112336616455204,0.0977268065513579,1.03160518864461,0.364047672269295,0.177448024056083,0.219216456676712,0.0982957567006486,0,0,0,0.239575352685651,0.281434396525734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00987465587274497,0,0.0215619023766093,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"109","Mysids",5.475,1.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356314457138871,0.0461726668028765,0.000123501325433908,0.0000630991979580524,0.000326335409644975,0,0,0,0,0,0,0,0.000921177270189558,0.000187122726278301,0.000715530283459212,0.000768551371897496,0.0000482511975160696,0.000248321600944258,0,0.00000872527354928346,0,0,0,0.00100967691689746,0.214312597217448,1.17068459720467,0.457523498984788,0.00326589305515553,0,0,0.00013393739886354,0.010762051569951,0.000818729388724137,0.00000148480102175484,0,0.455260053832369,0.0242049024737578,0.000322009575127146,0,0.00000147102824082006,0,0.000160425439296349,0,0.00000961325238975134,0,0.00471975218231389,0,0.00274542689550951,0.000420764056964682,0,0,0,0.0169643250431284,0,0,0.00299982312655551,0.000270094802578574,0.00000258076234031207,0.000209964667563305,0.0039110437878291,0,0,0,0.00225260723120446,0.0316702166370737,0.0124268833163774,0.00612132064331042,0,0.790865916391183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08073361014361,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"110","Pelagic Amphipods",2.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306058528196987,0.0396603031359203,0.000106082285987766,0.0000541994763203325,0.000280307865053674,0,0,0,0,0,0,0,0.000791250444761445,0.000160730272830126,0.000614609214654995,0.000660151708978204,0.0000414456326502856,0.000213297487865065,0,0.0000074972641436271,0,0,0,0.000867268548624695,0.019246644506199,0.0799464428839207,0.0000500135411392713,0.0000841555254273033,0,0.00098419319911012,0.000000577442969540539,0.0000942675094795118,0,0.0000216895621714095,0,0,0,0.0000144378257348137,0.00813392927975094,0.000000270287723134141,0,0,0,0,0,0,0.000200798360017705,0.00804852024881443,0.00169513053580541,0,0,0.000381639197868843,0.0119614819781275,0,0,0,0.00000984866179603599,0.00000000949944740245389,0,0,0,0,0.0000263119212991023,0.0000118656083358175,0.0059852031652919,0.0104986812906642,0,0,1.3931566622572,0,0.0454243022021661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339959927352075,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"111","Gelatinous filter feeders",5.475,1.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00625025049498004,0.328070535792079,1.18594027343263,0,0.00113381262931345,0,0,0,0.00000024721177502326,0,0.00000256545397739548,0,0,0,0,0,0.00000118835540071124,0,0,0,0,0,0,0,0.122697257030109,0,0,0,0,0,0,0,0.0322079282682001,0,0,0,0.00000758471968185245,0,0,0.0572210747496597,0,0.00451014366892441,0,1.60085485478212,0,0.552416654334076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168805854150934,0,0.471805043661964,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"112","Pteropods",5.475,1.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373395476888754,0.0483860981792102,0.000129421778412184,0.0000661240710366619,0.000341979338284614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105807928337522,0.000291898726079579,0.0560116871902173,0,0.0000117555153585341,0,0,0.000169750583943769,0.0000200922490299755,0,0,0,0,0,0.00132030531798464,0,0.00000000656272882539336,0,0.0000301697915446019,0,0,0,0,0.02918001250708,0.000251294359217635,0,0,0,0,0.000962208580187056,0.0521586277711184,0,0,0,0,0,0.0000625283531073713,0,0,0.0297557112062148,0,0.0000125213549020156,0,0,0,0,3.35814325540734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.764296924184684,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"113","Copepods",6,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000287688697169849,0.014911946766466,0.0019145309635565,0.00116157761313234,0.0000158090217876992,0,0,0,0,0,0,0.00000642941774520149,0.000851818230665111,0.000173033710473003,0.000661655697754798,0.00071068440871977,0.0000446181614409796,0.000229624739573716,0.0000142719174881537,0.00000807116214869852,0,0,0,0.000933655197365925,0.103489083306189,0.0483566575874316,0.00000142546029273614,0.0000157542245473659,0.0197957288856174,0.00578929506164093,0.000000227573269998078,0.0000288470710584697,0,0,0.0000078152486743653,0.000117794830029531,0,0.000000236213797563539,0.00000159859409665725,0.0000000098495500597903,0,0.000460423445934538,0,0,0,0,0.000286346609571961,0.0000000589887470487382,0,0,0,0.00000540618668513071,0.00785614496872831,0.012462866208052,0.00141415470416007,0.0000270291445788439,0,0,0.0000000669001344378983,0,0.0028030212498433,0.00831637283736047,0.0126260473849794,0,0.00000021171753616049,0.00137864575551922,0.000205860254637901,0,0.116078280786189,0.0871192014294346,0.00529867535198483,0.00114780611179718,0.00998529503430426,0.105404878467221,0.0371967891148706,0.0181308582156846,0.0223985728536152,0.010043427856822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021282515488356,0.00063598232464977,0.0991395134539401,3.59621618511433,0.071748728438559,0.104150419628794,0.164350219121807,0.101454369179014,0,0,0,NA,NA,NA,NA
"114","Pelagic microbes",36.5,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000321538477592127,0,0,0,0,0,0,0,0,0.00010698097899733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000479853995443524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000760037322860775,0.000681362553704768,0.106213568273653,3.85282255275458,0.0768683262713128,0.111582025375906,0.176077354137853,0.108693599474461,24.7661458859187,0,0,NA,NA,NA,NA
"115","Benthic microbes",36.5,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38276905102685,14.8608676855094,0.00867913410162364,0.0000233437078335964,0.010776638124321,0.0855905993979301,0.00000494181526339756,0.0104989471077937,1.86273289346245,4.0678221017751,2.91023466397141,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"116","Macroalgae",4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000738928520727316,0,0,0,0.000000704021149461964,0,0.00000643911639812712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000505123433460123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41714493954308,1.78284212715652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"117","Lg Phytoplankton",166.4806,121.766375508422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00209906839528129,0.00376356939110956,0.293340257915357,21.2814234508207,0.424589344288926,0.616333687578507,0.972579630180144,0.600379198662062,20.5197162843464,0,0,NA,NA,NA,NA
"118","Sm Phytoplankton",113.3781,71.7743374325628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000238629658340179,0.000213928064459204,0.0333479774556755,1.20967444855018,0.0241344232494552,0.0350335171595712,0.0552831783328822,0.0341266352667082,5.83188820476096,34.379821624939,0,NA,NA,NA,NA
"119","Outside Production",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"120","Discards",NA,0.0623848185108088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045663581604563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159473226272154,0.000073826664,0.0000000614302376440158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"121","Offal",NA,0.610228638421173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006497082792,0,0,0,0.016145254071702,0,0.0970545932429484,0,0,0,0.0127199843561981,0,0.042600164087074,0,0,0.0001063418683574,0,0,0.000000251085344,0,0,0,0,0,0,0,0.0502840919552676,0.0013301286771153,0,0,0,0.00896871546632447,0,0,0,0,0,0,0.00001128024450729,0,0,0,0,0.0014249937126645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139539072988135,0.000073826664,0.0000000536631961028184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"122","Pelagic Detritus",NA,0.206531912675099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.517581192928,0,NA,NA,NA,NA
"123","Benthic Detritus",NA,0.549092914024881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830766003423732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007637356390816,0,0.00279133404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996707664200963,0.0009228333,1.76523530171913,10.2481170259038,12.0386867779955,0,24.742194345,3.730743225,1.56448974778786,3.54045283581982,41.336659970825,114.123163851909,0.26660361,0.0007170665536851,0.33103424765267,2.629152,0.00015180152463924,0.3225042,57.2189930525365,31.2386018142106,22.3489768183432,0,0,0,0,0,0,0,0,0,0,800.856040892339,NA,NA,NA,NA
"124","Outside Detritus",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
